city,slug,date,day_of_week,max_total_booked_hours,max_captured_at
north-canton-oh,north-canton-oh,2026-02-13,Friday,48.0,2026-02-13T18:44:07
woosteroh,woosteroh,2026-02-13,Friday,48.5,2026-02-13T13:52:20
jenks-ok,jenks-ok,2026-02-13,Friday,11.0,2026-02-13T22:47:42
tulsa-ok-southern-hills,tulsa-ok-southern-hills,2026-02-13,Friday,33.0,2026-02-13T23:48:38
clackamas-or,clackamas-or,2026-02-13,Friday,35.0,2026-02-13T23:17:40
eugeneor,eugeneor,2026-02-13,Friday,55.0,2026-02-13T23:17:40
salem-keizer-or,salem-keizer-or,2026-02-13,Friday,54.5,2026-02-13T22:47:42
sherwoodor,sherwoodor,2026-02-13,Friday,40.5,2026-02-13T20:53:22
paoli-pa,paoli-pa,2026-02-13,Friday,43.0,2026-02-13T17:54:08
yardley-pa,yardley-pa,2026-02-13,Friday,47.0,2026-02-13T16:08:10
york-pa,york-pa,2026-02-13,Friday,64.5,2026-02-13T17:05:32
aikensc,aikensc,2026-02-13,Friday,41.5,2026-02-13T20:53:22
spartanburgsc,spartanburgsc,2026-02-13,Friday,42.0,2026-02-13T15:25:57
sioux-falls-sd-south,sioux-falls-sd-south,2026-02-13,Friday,42.0,2026-02-13T12:49:36
chattanoogatn,chattanoogatn,2026-02-13,Friday,35.0,2026-02-13T23:17:40
clarksvilletn,clarksvilletn,2026-02-13,Friday,52.0,2026-02-13T23:48:38
cleveland-tn,cleveland-tn,2026-02-13,Friday,0.0,2026-02-13T01:21:46
franklintn,franklintn,2026-02-13,Friday,33.5,2026-02-13T23:17:40
knoxvilletn,knoxvilletn,2026-02-13,Friday,57.5,2026-02-13T22:47:42
memphis-tn-collierville,memphis-tn-collierville,2026-02-13,Friday,11.5,2026-02-13T22:47:42
mt-juliet-tn,mt-juliet-tn,2026-02-13,Friday,18.0,2026-02-13T23:17:40
nashville-bellevue-tn,nashville-bellevue-tn,2026-02-13,Friday,10.0,2026-02-13T22:47:42
spring-hill-tn-north,spring-hill-tn-north,2026-02-13,Friday,36.5,2026-02-13T19:31:56
aledo-willow-park-tx,aledo-willow-park-tx,2026-02-13,Friday,0.0,2026-02-13T01:21:46
allen-tx,allen-tx,2026-02-13,Friday,0.0,2026-02-13T01:21:46
amarillo-tx,amarillo-tx,2026-02-13,Friday,0.0,2026-02-13T01:21:46
arlington-tx-south,arlington-tx-south,2026-02-13,Friday,0.0,2026-02-13T01:21:46
houston-atascocita-tx,houston-atascocita-tx,2026-02-13,Friday,29.0,2026-02-13T20:03:00
eastaustintx,eastaustintx,2026-02-13,Friday,46.5,2026-02-13T17:54:08
southwestaustintx,southwestaustintx,2026-02-13,Friday,22.0,2026-02-13T17:54:08
austin-tx-westlake,austin-tx-westlake,2026-02-13,Friday,0.0,2026-02-13T01:21:46
cedar-park-tx-lakeline,cedar-park-tx-lakeline,2026-02-13,Friday,0.0,2026-02-13T01:21:46
colleyville-tx,colleyville-tx,2026-02-13,Friday,30.5,2026-02-13T23:17:40
denton-tx,denton-tx,2026-02-13,Friday,18.0,2026-02-13T23:17:40
flowermoundtx,flowermoundtx,2026-02-13,Friday,35.5,2026-02-13T23:17:40
fulshear-tx,fulshear-tx,2026-02-13,Friday,0.0,2026-02-13T01:21:46
granburytx,granburytx,2026-02-13,Friday,18.5,2026-02-13T23:48:38
grand-prairie-tx,grand-prairie-tx,2026-02-13,Friday,23.0,2026-02-13T20:03:00
houstonheightstx,houstonheightstx,2026-02-13,Friday,48.0,2026-02-13T23:48:38
houston-memorial-tx,houston-memorial-tx,2026-02-13,Friday,43.0,2026-02-13T23:48:38
katy-tx,katy-tx,2026-02-13,Friday,26.0,2026-02-13T17:05:32
kellertx,kellertx,2026-02-13,Friday,24.0,2026-02-13T22:02:02
lubbock-tx,lubbock-tx,2026-02-13,Friday,18.0,2026-02-13T22:47:42
woodlands-houston-tx,woodlands-houston-tx,2026-02-13,Friday,38.5,2026-02-13T21:30:32
mckinney-tx,mckinney-tx,2026-02-13,Friday,16.5,2026-02-13T20:53:22
midlandtx,midlandtx,2026-02-13,Friday,63.0,2026-02-13T16:08:10
east-odessa-tx,east-odessa-tx,2026-02-13,Friday,0.0,2026-02-13T01:21:46
planowesttx,planowesttx,2026-02-13,Friday,24.5,2026-02-13T23:48:38
round-rock-tx,round-rock-tx,2026-02-13,Friday,0.0,2026-02-13T01:21:46
shenandoah-tx,shenandoah-tx,2026-02-13,Friday,0.0,2026-02-13T01:21:46
sherman-tx,sherman-tx,2026-02-13,Friday,31.5,2026-02-13T23:48:38
spring-tx,spring-tx,2026-02-13,Friday,12.5,2026-02-13T23:48:38
tylersouthtx,tylersouthtx,2026-02-13,Friday,45.5,2026-02-13T23:17:40
americanforkut,americanforkut,2026-02-13,Friday,45.0,2026-02-13T19:31:56
cedarcity,cedarcity,2026-02-13,Friday,31.0,2026-02-13T20:53:22
layton-ut,layton-ut,2026-02-13,Friday,33.0,2026-02-13T23:48:38
lehiut,lehiut,2026-02-13,Friday,46.5,2026-02-13T23:48:38
millcreekut,millcreekut,2026-02-13,Friday,18.0,2026-02-13T06:35:26
murrayut,murrayut,2026-02-13,Friday,24.5,2026-02-13T23:17:40
ogden-pleasant-view-ut,ogden-pleasant-view-ut,2026-02-13,Friday,32.5,2026-02-13T23:48:38
ogden-riverdale-ut,ogden-riverdale-ut,2026-02-13,Friday,18.0,2026-02-13T22:02:02
orem-ut,orem-ut,2026-02-13,Friday,30.0,2026-02-13T22:47:42
richfield,richfield,2026-02-13,Friday,14.0,2026-02-13T23:48:38
sandyut,sandyut,2026-02-13,Friday,39.0,2026-02-13T19:31:56
spanishforkut,spanishforkut,2026-02-13,Friday,34.5,2026-02-13T22:47:42
stgeorgeut,stgeorgeut,2026-02-13,Friday,18.5,2026-02-13T23:17:40
st-george-ut-river-rd,st-george-ut-river-rd,2026-02-13,Friday,29.0,2026-02-13T18:44:07
st-george-ut-sunset,st-george-ut-sunset,2026-02-13,Friday,13.5,2026-02-13T22:47:42
lynchburg-va,lynchburg-va,2026-02-13,Friday,60.5,2026-02-13T22:02:02
midlothian-va,midlothian-va,2026-02-13,Friday,0.0,2026-02-13T01:21:46
virginia-beach-va-courthouse,virginia-beach-va-courthouse,2026-02-13,Friday,0.0,2026-02-13T01:21:46
hudson-wi,hudson-wi,2026-02-13,Friday,0.0,2026-02-13T01:21:46
birminghamal,birminghamal,2026-02-14,Saturday,22.5,2026-02-14T21:35:11
huntsville-al-research-park,huntsville-al-research-park,2026-02-14,Saturday,24.0,2026-02-14T23:34:59
fayetteville-ar,fayetteville-ar,2026-02-14,Saturday,35.0,2026-02-14T22:46:34
chandleraz,chandleraz,2026-02-14,Saturday,21.0,2026-02-14T22:46:34
southchandleraz,southchandleraz,2026-02-14,Saturday,34.5,2026-02-14T21:01:32
gilbertaz,gilbertaz,2026-02-14,Saturday,31.0,2026-02-14T23:01:40
glendaleaz,glendaleaz,2026-02-14,Saturday,39.0,2026-02-14T23:54:24
goodyear-az,goodyear-az,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
lake-havasu-city-az,lake-havasu-city-az,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
mesa-az-east,mesa-az-east,2026-02-14,Saturday,13.0,2026-02-14T20:12:12
paradise-valley-az,paradise-valley-az,2026-02-14,Saturday,22.0,2026-02-14T21:01:32
glendale-az-peoria,glendale-az-peoria,2026-02-14,Saturday,15.0,2026-02-14T23:01:40
scottsdaleaz,scottsdaleaz,2026-02-14,Saturday,40.5,2026-02-14T20:12:12
scottsdale-az-north,scottsdale-az-north,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
surpriseaz,surpriseaz,2026-02-14,Saturday,22.0,2026-02-14T22:46:34
talkingstickaz,talkingstickaz,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
tempeaz,tempeaz,2026-02-14,Saturday,14.5,2026-02-14T23:34:59
carlsbadca,carlsbadca,2026-02-14,Saturday,27.0,2026-02-14T23:01:40
rancho-mirage-ca,rancho-mirage-ca,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
fort-collins-timnath-co,fort-collins-timnath-co,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
invernessco,invernessco,2026-02-14,Saturday,24.5,2026-02-14T23:54:24
littleton-co,littleton-co,2026-02-14,Saturday,23.5,2026-02-14T23:54:24
loveland-co-johnstown,loveland-co-johnstown,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
colorado-springs-northgate,colorado-springs-northgate,2026-02-14,Saturday,22.5,2026-02-14T21:53:36
pueblowestco,pueblowestco,2026-02-14,Saturday,22.5,2026-02-14T20:44:07
westminster-co,westminster-co,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
wilmingtonde,wilmingtonde,2026-02-14,Saturday,60.0,2026-02-14T22:19:28
boca-raton-fl-west,boca-raton-fl-west,2026-02-14,Saturday,3.0,2026-02-14T23:34:59
bradentonfl,bradentonfl,2026-02-14,Saturday,24.0,2026-02-14T23:54:24
jacksonvillebeachfl,jacksonvillebeachfl,2026-02-14,Saturday,10.0,2026-02-14T23:01:40
miramarbeach,miramarbeach,2026-02-14,Saturday,28.5,2026-02-14T20:12:12
naplesfl,naplesfl,2026-02-14,Saturday,27.5,2026-02-14T23:34:59
naples-fl-north,naples-fl-north,2026-02-14,Saturday,8.0,2026-02-14T20:12:12
oldsmarfl,oldsmarfl,2026-02-14,Saturday,30.0,2026-02-14T20:44:07
orlando-fl-waterford-lakes,orlando-fl-waterford-lakes,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
ponte-vedra-fl,ponte-vedra-fl,2026-02-14,Saturday,19.5,2026-02-14T23:34:59
port-charlotte-fl,port-charlotte-fl,2026-02-14,Saturday,23.0,2026-02-14T22:19:28
spring-hill-fl,spring-hill-fl,2026-02-14,Saturday,17.5,2026-02-14T23:34:59
st-augustine-fl,st-augustine-fl,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
alpharetta-ga,alpharetta-ga,2026-02-14,Saturday,15.0,2026-02-14T19:50:24
westmidtownga,westmidtownga,2026-02-14,Saturday,32.5,2026-02-14T21:53:36
augustaga,augustaga,2026-02-14,Saturday,36.5,2026-02-14T23:01:40
braseltonga,braseltonga,2026-02-14,Saturday,42.0,2026-02-14T21:35:11
dacula-ga,dacula-ga,2026-02-14,Saturday,24.0,2026-02-14T23:34:59
mcdonoughga,mcdonoughga,2026-02-14,Saturday,20.5,2026-02-14T21:01:32
suwanee-ga,suwanee-ga,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
warnerrobinsga,warnerrobinsga,2026-02-14,Saturday,38.5,2026-02-14T23:34:59
woodstock-ga,woodstock-ga,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
cedar-rapids-ia,cedar-rapids-ia,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
ankeny-ia,ankeny-ia,2026-02-14,Saturday,21.0,2026-02-14T22:19:28
des-moines-ia-downtown,des-moines-ia-downtown,2026-02-14,Saturday,13.0,2026-02-14T19:00:22
des-moines-waukee-ia,des-moines-waukee-ia,2026-02-14,Saturday,26.0,2026-02-14T19:00:22
boise-id,boise-id,2026-02-14,Saturday,40.0,2026-02-14T20:12:12
meridian-id,meridian-id,2026-02-14,Saturday,39.0,2026-02-14T23:34:59
carmelin,carmelin,2026-02-14,Saturday,42.0,2026-02-14T23:34:59
evansville-in-east,evansville-in-east,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
fishers-in,fishers-in,2026-02-14,Saturday,39.0,2026-02-14T21:01:32
kansas-city-leawood,kansas-city-leawood,2026-02-14,Saturday,37.5,2026-02-14T22:46:34
overlandparkks,overlandparkks,2026-02-14,Saturday,44.5,2026-02-14T19:00:22
ascension-la,ascension-la,2026-02-14,Saturday,4.0,2026-02-14T22:46:34
baton-rouge-st-george,baton-rouge-st-george,2026-02-14,Saturday,15.5,2026-02-14T23:01:40
shreveport-la-south,shreveport-la-south,2026-02-14,Saturday,28.5,2026-02-14T23:01:40
maynardma,maynardma,2026-02-14,Saturday,38.0,2026-02-14T23:01:40
southborough-ma,southborough-ma,2026-02-14,Saturday,63.5,2026-02-14T20:44:07
crofton-md,crofton-md,2026-02-14,Saturday,54.0,2026-02-14T23:34:59
towson-baltimore-md,towson-baltimore-md,2026-02-14,Saturday,46.0,2026-02-14T19:33:01
white-marsh-baltimore-md,white-marsh-baltimore-md,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
clarkstonmi,clarkstonmi,2026-02-14,Saturday,35.0,2026-02-14T11:36:34
farmington-mi,farmington-mi,2026-02-14,Saturday,36.5,2026-02-14T00:54:07
grand-blanc-mi,grand-blanc-mi,2026-02-14,Saturday,39.0,2026-02-14T21:01:32
jackson-mi,jackson-mi,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
lansing-mi,lansing-mi,2026-02-14,Saturday,56.5,2026-02-14T15:34:56
livonia-mi,livonia-mi,2026-02-14,Saturday,57.5,2026-02-14T15:34:56
novi-mi,novi-mi,2026-02-14,Saturday,6.0,2026-02-14T18:25:15
rochester-hills-mi,rochester-hills-mi,2026-02-14,Saturday,41.5,2026-02-14T19:50:24
troy-mi,troy-mi,2026-02-14,Saturday,55.0,2026-02-14T21:01:32
west-bloomfield-mi,west-bloomfield-mi,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
st-louis-crestwood-mo,st-louis-crestwood-mo,2026-02-14,Saturday,34.0,2026-02-14T23:54:24
liberty-mo,liberty-mo,2026-02-14,Saturday,32.0,2026-02-14T23:54:24
rollamo,rollamo,2026-02-14,Saturday,33.0,2026-02-14T21:53:36
bozemanmt,bozemanmt,2026-02-14,Saturday,51.0,2026-02-14T22:46:34
chapel-hill-nc,chapel-hill-nc,2026-02-14,Saturday,25.5,2026-02-14T22:19:28
raleigh-nc-north,raleigh-nc-north,2026-02-14,Saturday,10.5,2026-02-14T15:34:56
lincoln-ne-south,lincoln-ne-south,2026-02-14,Saturday,33.0,2026-02-14T22:46:34
omahane,omahane,2026-02-14,Saturday,49.0,2026-02-14T23:34:59
papillionne,papillionne,2026-02-14,Saturday,31.0,2026-02-14T00:54:07
howell-nj,howell-nj,2026-02-14,Saturday,18.0,2026-02-14T23:54:24
pomptonplainsnj,pomptonplainsnj,2026-02-14,Saturday,68.5,2026-02-14T22:19:28
princetonnj,princetonnj,2026-02-14,Saturday,46.5,2026-02-14T22:46:34
toms-river-nj,toms-river-nj,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
lascruces-nm,lascruces-nm,2026-02-14,Saturday,16.0,2026-02-14T23:01:40
hendersonnv,hendersonnv,2026-02-14,Saturday,33.0,2026-02-14T22:19:28
mesquitenv,mesquitenv,2026-02-14,Saturday,22.5,2026-02-14T18:25:15
southsummerlinnv,southsummerlinnv,2026-02-14,Saturday,20.5,2026-02-14T22:19:28
summerlinlasvegasnv,summerlinlasvegasnv,2026-02-14,Saturday,31.0,2026-02-14T23:54:24
bethpage-ny,bethpage-ny,2026-02-14,Saturday,40.5,2026-02-14T00:54:07
fivetowns-ny,fivetowns-ny,2026-02-14,Saturday,20.0,2026-02-14T17:52:32
brunswickoh,brunswickoh,2026-02-14,Saturday,49.5,2026-02-14T19:33:01
chardonoh,chardonoh,2026-02-14,Saturday,48.5,2026-02-14T22:19:28
columbus-upper-arlington-oh,columbus-upper-arlington-oh,2026-02-14,Saturday,50.0,2026-02-14T23:34:59
dayton-oh-centerville,dayton-oh-centerville,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
north-canton-oh,north-canton-oh,2026-02-14,Saturday,50.0,2026-02-14T03:26:33
woosteroh,woosteroh,2026-02-14,Saturday,47.5,2026-02-14T23:01:40
jenks-ok,jenks-ok,2026-02-14,Saturday,24.0,2026-02-14T22:19:28
tulsa-ok-southern-hills,tulsa-ok-southern-hills,2026-02-14,Saturday,21.0,2026-02-14T23:54:24
clackamas-or,clackamas-or,2026-02-14,Saturday,26.5,2026-02-14T21:35:11
eugeneor,eugeneor,2026-02-14,Saturday,58.0,2026-02-14T21:01:32
salem-keizer-or,salem-keizer-or,2026-02-14,Saturday,47.0,2026-02-14T21:53:36
sherwoodor,sherwoodor,2026-02-14,Saturday,39.5,2026-02-14T22:19:28
paoli-pa,paoli-pa,2026-02-14,Saturday,37.0,2026-02-14T22:19:28
yardley-pa,yardley-pa,2026-02-14,Saturday,53.5,2026-02-14T14:02:17
york-pa,york-pa,2026-02-14,Saturday,67.5,2026-02-14T23:54:24
aikensc,aikensc,2026-02-14,Saturday,40.0,2026-02-14T22:46:34
spartanburgsc,spartanburgsc,2026-02-14,Saturday,41.0,2026-02-14T23:54:24
sioux-falls-sd-south,sioux-falls-sd-south,2026-02-14,Saturday,48.5,2026-02-14T23:01:40
chattanoogatn,chattanoogatn,2026-02-14,Saturday,26.5,2026-02-14T07:11:58
clarksvilletn,clarksvilletn,2026-02-14,Saturday,58.0,2026-02-14T21:35:11
cleveland-tn,cleveland-tn,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
franklintn,franklintn,2026-02-14,Saturday,30.5,2026-02-14T11:11:27
knoxvilletn,knoxvilletn,2026-02-14,Saturday,48.0,2026-02-14T22:19:28
memphis-tn-collierville,memphis-tn-collierville,2026-02-14,Saturday,39.0,2026-02-14T23:54:24
mt-juliet-tn,mt-juliet-tn,2026-02-14,Saturday,20.5,2026-02-14T21:35:11
nashville-bellevue-tn,nashville-bellevue-tn,2026-02-14,Saturday,12.5,2026-02-14T21:53:36
spring-hill-tn-north,spring-hill-tn-north,2026-02-14,Saturday,35.0,2026-02-14T23:54:24
aledo-willow-park-tx,aledo-willow-park-tx,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
allen-tx,allen-tx,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
amarillo-tx,amarillo-tx,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
arlington-tx-south,arlington-tx-south,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
houston-atascocita-tx,houston-atascocita-tx,2026-02-14,Saturday,39.0,2026-02-14T22:19:28
eastaustintx,eastaustintx,2026-02-14,Saturday,41.5,2026-02-14T21:35:11
southwestaustintx,southwestaustintx,2026-02-14,Saturday,25.5,2026-02-14T22:19:28
austin-tx-westlake,austin-tx-westlake,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
cedar-park-tx-lakeline,cedar-park-tx-lakeline,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
colleyville-tx,colleyville-tx,2026-02-14,Saturday,48.0,2026-02-14T22:19:28
denton-tx,denton-tx,2026-02-14,Saturday,37.0,2026-02-14T23:54:24
flowermoundtx,flowermoundtx,2026-02-14,Saturday,55.5,2026-02-14T21:01:32
fulshear-tx,fulshear-tx,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
granburytx,granburytx,2026-02-14,Saturday,24.0,2026-02-14T23:34:59
grand-prairie-tx,grand-prairie-tx,2026-02-14,Saturday,26.0,2026-02-14T19:00:22
houstonheightstx,houstonheightstx,2026-02-14,Saturday,50.0,2026-02-14T20:44:07
houston-memorial-tx,houston-memorial-tx,2026-02-14,Saturday,49.0,2026-02-14T21:53:36
katy-tx,katy-tx,2026-02-14,Saturday,35.0,2026-02-14T23:54:24
kellertx,kellertx,2026-02-14,Saturday,37.0,2026-02-14T19:33:01
lubbock-tx,lubbock-tx,2026-02-14,Saturday,35.0,2026-02-14T22:19:28
woodlands-houston-tx,woodlands-houston-tx,2026-02-14,Saturday,28.0,2026-02-14T22:19:28
mckinney-tx,mckinney-tx,2026-02-14,Saturday,24.0,2026-02-14T23:34:59
midlandtx,midlandtx,2026-02-14,Saturday,62.0,2026-02-14T17:30:16
east-odessa-tx,east-odessa-tx,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
planowesttx,planowesttx,2026-02-14,Saturday,38.5,2026-02-14T22:46:34
round-rock-tx,round-rock-tx,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
shenandoah-tx,shenandoah-tx,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
sherman-tx,sherman-tx,2026-02-14,Saturday,36.5,2026-02-14T21:35:11
spring-tx,spring-tx,2026-02-14,Saturday,19.0,2026-02-14T22:19:28
tylersouthtx,tylersouthtx,2026-02-14,Saturday,61.5,2026-02-14T22:46:34
americanforkut,americanforkut,2026-02-14,Saturday,54.5,2026-02-14T16:26:54
cedarcity,cedarcity,2026-02-14,Saturday,33.0,2026-02-14T23:54:24
layton-ut,layton-ut,2026-02-14,Saturday,20.0,2026-02-14T21:35:11
lehiut,lehiut,2026-02-14,Saturday,51.5,2026-02-14T23:54:24
millcreekut,millcreekut,2026-02-14,Saturday,17.0,2026-02-14T00:54:07
murrayut,murrayut,2026-02-14,Saturday,17.0,2026-02-14T23:54:24
ogden-pleasant-view-ut,ogden-pleasant-view-ut,2026-02-14,Saturday,35.0,2026-02-14T23:01:40
ogden-riverdale-ut,ogden-riverdale-ut,2026-02-14,Saturday,17.0,2026-02-14T23:54:24
orem-ut,orem-ut,2026-02-14,Saturday,36.0,2026-02-14T23:01:40
richfield,richfield,2026-02-14,Saturday,12.0,2026-02-14T23:01:40
sandyut,sandyut,2026-02-14,Saturday,45.0,2026-02-14T22:46:34
spanishforkut,spanishforkut,2026-02-14,Saturday,42.0,2026-02-14T21:35:11
stgeorgeut,stgeorgeut,2026-02-14,Saturday,8.0,2026-02-14T17:30:16
st-george-ut-river-rd,st-george-ut-river-rd,2026-02-14,Saturday,25.0,2026-02-14T21:01:32
st-george-ut-sunset,st-george-ut-sunset,2026-02-14,Saturday,14.0,2026-02-14T23:34:59
lynchburg-va,lynchburg-va,2026-02-14,Saturday,56.5,2026-02-14T21:35:11
midlothian-va,midlothian-va,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
virginia-beach-va-courthouse,virginia-beach-va-courthouse,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
hudson-wi,hudson-wi,2026-02-14,Saturday,0.0,2026-02-14T00:54:07
birminghamal,birminghamal,2026-02-15,Sunday,41.0,2026-02-15T21:30:32
huntsville-al-research-park,huntsville-al-research-park,2026-02-15,Sunday,21.0,2026-02-15T23:38:11
fayetteville-ar,fayetteville-ar,2026-02-15,Sunday,20.0,2026-02-15T23:38:11
chandleraz,chandleraz,2026-02-15,Sunday,18.5,2026-02-15T23:38:11
southchandleraz,southchandleraz,2026-02-15,Sunday,45.5,2026-02-15T23:02:59
gilbertaz,gilbertaz,2026-02-15,Sunday,38.5,2026-02-15T23:58:31
glendaleaz,glendaleaz,2026-02-15,Sunday,43.5,2026-02-15T22:15:36
goodyear-az,goodyear-az,2026-02-15,Sunday,0.0,2026-02-15T02:06:36
lake-havasu-city-az,lake-havasu-city-az,2026-02-15,Sunday,0.0,2026-02-15T02:06:36
mesa-az-east,mesa-az-east,2026-02-15,Sunday,7.0,2026-02-15T21:30:32
paradise-valley-az,paradise-valley-az,2026-02-15,Sunday,22.5,2026-02-15T21:30:32
glendale-az-peoria,glendale-az-peoria,2026-02-15,Sunday,13.5,2026-02-15T23:58:31
scottsdaleaz,scottsdaleaz,2026-02-15,Sunday,56.5,2026-02-15T22:15:36
scottsdale-az-north,scottsdale-az-north,2026-02-15,Sunday,0.0,2026-02-15T02:06:36
surpriseaz,surpriseaz,2026-02-15,Sunday,26.0,2026-02-15T23:38:11
talkingstickaz,talkingstickaz,2026-02-15,Sunday,0.0,2026-02-15T02:06:36
tempeaz,tempeaz,2026-02-15,Sunday,13.0,2026-02-15T23:38:11
carlsbadca,carlsbadca,2026-02-15,Sunday,22.0,2026-02-15T22:46:17
rancho-mirage-ca,rancho-mirage-ca,2026-02-15,Sunday,0.0,2026-02-15T02:06:36
fort-collins-timnath-co,fort-collins-timnath-co,2026-02-15,Sunday,0.0,2026-02-15T02:06:36
invernessco,invernessco,2026-02-15,Sunday,23.0,2026-02-15T22:46:17
littleton-co,littleton-co,2026-02-15,Sunday,29.0,2026-02-15T20:34:10
loveland-co-johnstown,loveland-co-johnstown,2026-02-15,Sunday,0.0,2026-02-15T02:06:36
colorado-springs-northgate,colorado-springs-northgate,2026-02-15,Sunday,30.0,2026-02-15T17:11:58
pueblowestco,pueblowestco,2026-02-15,Sunday,25.0,2026-02-15T23:58:31
westminster-co,westminster-co,2026-02-15,Sunday,0.0,2026-02-15T02:06:36
wilmingtonde,wilmingtonde,2026-02-15,Sunday,63.0,2026-02-15T17:44:17
boca-raton-fl-west,boca-raton-fl-west,2026-02-15,Sunday,5.0,2026-02-15T16:44:57
bradentonfl,bradentonfl,2026-02-15,Sunday,24.0,2026-02-15T23:38:11
jacksonvillebeachfl,jacksonvillebeachfl,2026-02-15,Sunday,16.0,2026-02-15T23:58:31
miramarbeach,miramarbeach,2026-02-15,Sunday,28.0,2026-02-15T23:02:59
naplesfl,naplesfl,2026-02-15,Sunday,34.0,2026-02-15T23:38:11
naples-fl-north,naples-fl-north,2026-02-15,Sunday,7.5,2026-02-15T23:38:11
oldsmarfl,oldsmarfl,2026-02-15,Sunday,34.5,2026-02-15T19:42:36
orlando-fl-waterford-lakes,orlando-fl-waterford-lakes,2026-02-15,Sunday,0.0,2026-02-15T02:06:36
ponte-vedra-fl,ponte-vedra-fl,2026-02-15,Sunday,32.5,2026-02-15T23:38:11
port-charlotte-fl,port-charlotte-fl,2026-02-15,Sunday,39.0,2026-02-15T22:15:36
spring-hill-fl,spring-hill-fl,2026-02-15,Sunday,17.5,2026-02-15T22:46:17
st-augustine-fl,st-augustine-fl,2026-02-15,Sunday,0.0,2026-02-15T02:06:36
alpharetta-ga,alpharetta-ga,2026-02-15,Sunday,17.5,2026-02-15T23:02:59
westmidtownga,westmidtownga,2026-02-15,Sunday,36.0,2026-02-15T21:30:32
augustaga,augustaga,2026-02-15,Sunday,44.0,2026-02-15T19:56:55
braseltonga,braseltonga,2026-02-15,Sunday,50.0,2026-02-15T22:46:17
dacula-ga,dacula-ga,2026-02-15,Sunday,41.0,2026-02-15T22:46:17
mcdonoughga,mcdonoughga,2026-02-15,Sunday,32.5,2026-02-15T23:38:11
suwanee-ga,suwanee-ga,2026-02-15,Sunday,0.0,2026-02-15T02:06:36
warnerrobinsga,warnerrobinsga,2026-02-15,Sunday,40.0,2026-02-15T13:54:15
woodstock-ga,woodstock-ga,2026-02-15,Sunday,0.0,2026-02-15T02:06:36
cedar-rapids-ia,cedar-rapids-ia,2026-02-15,Sunday,0.0,2026-02-15T02:06:36
ankeny-ia,ankeny-ia,2026-02-15,Sunday,19.5,2026-02-15T23:38:11
des-moines-ia-downtown,des-moines-ia-downtown,2026-02-15,Sunday,9.0,2026-02-15T14:54:24
des-moines-waukee-ia,des-moines-waukee-ia,2026-02-15,Sunday,17.5,2026-02-15T19:56:55
boise-id,boise-id,2026-02-15,Sunday,43.5,2026-02-15T23:58:31
